program_code,program_name,university,institution,domain
10311,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺇﻋﻼﻣﻴﺔ ﺍﻟﺘـﺼـﺮﻑ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﺼﺮﻑ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10312,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻌﻠﻮﻡ ﺍﻻﻗﺘﺼﺎﺩﻳﺔ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﺼﺮﻑ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
10318,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﺼﺮﻑ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
10346,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻘﺎﻧﻮﻥ ﺍﻻﺟﺘﻤﺎﻋﻲ,ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻮﻃﻨﻲ ﻟﻠﺸﻐﻞ ﻭﺍﻟﺪﺭﺍﺳﺎﺕ ﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﻘﺎﻧﻮﻧﻴﺔ ﻭﺍﻟﻌﻠﻮﻡ ﺍﻟﺴﻴﺎﺳﻴﺔ
10347,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻟﺸﻐﻞ,ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻮﻃﻨﻲ ﻟﻠﺸﻐﻞ ﻭﺍﻟﺪﺭﺍﺳﺎﺕ ﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
10355,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺨﺪﻣﺔ ﺍﻻﺟﺘﻤﺎﻋﻴﺔ,ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻮﻃﻨﻲ ﻟﻠﺸﻐﻞ ﻭﺍﻟﺪﺭﺍﺳﺎﺕ ﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﻭﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﻭﺍﻟﺪﻳﻨﻴﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ
10360,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﺼﺮﻑ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻭﺍﻻﺗﺼﺎﻝ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﻓﻲ ﺍﻟﻤﻮﺍﺻﻼﺕ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10362,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﺼﺮﻑ ﺍﻹﻟﻜﺘﺮﻭﻧﻲ ﻓﻲ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻭ ﺍﻟﻮﺛﺎﺋﻖ,ﺟﺎﻣﻌﺔ ﻣﻨﻮﺑﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﻮﺛﻴﻖ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﻭﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﻭﺍﻟﺪﻳﻨﻴﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ
10363,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﻮﺛﻴﻖ ﻭﻋﻠﻮﻡ ﺍﻟﻤﻜﺘﺒﺎﺕ ﻭﺍﻷﺭﺷﻴﻒ,ﺟﺎﻣﻌﺔ ﻣﻨﻮﺑﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﻮﺛﻴﻖ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﻭﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﻭﺍﻟﺪﻳﻨﻴﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ
10377,ﺍﻟﺒﻜﺎﻟﻮﺭﻳﻮﺱ ﻓﻲ ﺇﺩﺍﺭﺓ ﺍﻷﻋﻤﺎﻝ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻸﻋﻤﺎﻝ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
10391,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺇﺩﺍﺭﺓ ﺍﻷﻋﻤﺎﻝ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺮﺍﺩﺱ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
10394,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻤﺤﺎﺳﺒﺔ ﻭ ﺍﻟﻤﺎﻟﻴﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺮﺍﺩﺱ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
10396,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﺠﺎﺭﺓ ﻭﺍﻟﺘﻮﺯﻳﻊ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺮﺍﺩﺱ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
10443,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻮﺳﺎﻃﺔ ﻭﺍﻟﺘﻨﺸﻴﻂ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﻨﺸﻴﻂ ﺍﻟﺸﺒﺎﺑﻲ ﻭﺍﻟﺜﻘﺎﻓﻲ ﺑﺒﺌﺮ ﺍﻟﺒﺎﻱ,ﺍﻟﺴﻴﺎﺣﺔ ﻭﺍﻟﺘﻨﺸﻴﻂ ﻭﺍﻟﺮﻳﺎﺿﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ ﺍﻟﺒﺪﻧﻴﺔ
10450,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﻭﺗﻘﻨﻴﺎﺕ ﺍﻷﻧﺸﻄﺔ ﺍﻟﺒﺪﻧﻴﺔ ﻭﺍﻟﺮﻳﺎﺿﺔ,ﺟﺎﻣﻌﺔ ﻣﻨﻮﺑﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺮﻳﺎﺿﺔ ﻭ ﺍﻟﺘﺮﺑﻴﺔ ﺍﻟﺒﺪﻧﻴﺔ ﺑﻘﺼﺮ ﺍﻟﺴﻌﻴﺪ,ﺍﻟﺴﻴﺎﺣﺔ ﻭﺍﻟﺘﻨﺸﻴﻂ ﻭﺍﻟﺮﻳﺎﺿﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ ﺍﻟﺒﺪﻧﻴﺔ
10452,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺴﻴﺎﺣﺔ,ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺴﻴﺎﺣﻴﺔ ﻭﺍﻟﻔﻨﺪﻗﻴﺔ ﺑﺴﻴﺪﻱ ﺍﻟﻈﺮﻳﻒ,ﺍﻟﺴﻴﺎﺣﺔ ﻭﺍﻟﺘﻨﺸﻴﻂ ﻭﺍﻟﺮﻳﺎﺿﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ ﺍﻟﺒﺪﻧﻴﺔ
10453,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﻨﺪﻗﺔ,ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺴﻴﺎﺣﻴﺔ ﻭﺍﻟﻔﻨﺪﻗﻴﺔ ﺑﺴﻴﺪﻱ ﺍﻟﻈﺮﻳﻒ,ﺍﻟﺴﻴﺎﺣﺔ ﻭﺍﻟﺘﻨﺸﻴﻂ ﻭﺍﻟﺮﻳﺎﺿﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ ﺍﻟﺒﺪﻧﻴﺔ
10470,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻟﺘﺮﺑﻴﺔ,ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻹﻃﺎﺭﺍﺕ ﺍﻟﻄﻔﻮﻟﺔ ﺑﻘﺮﻃﺎﺝ ﺩﺭﻣﺶ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﻭﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﻭﺍﻟﺪﻳﻨﻴﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ
10473,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﺮﺑﻴﺔ ﺍﻟﻤﺨﺘﺼﺔ,ﺟﺎﻣﻌﺔ ﻣﻨﻮﺑﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﺮﺑﻴﺔ ﺍﻟﻤﺨﺘﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﻭﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﻭﺍﻟﺪﻳﻨﻴﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ
10501,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻜﻴﻤﻴﺎﺀ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10502,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﻴﺰﻳﺎﺀ ﻭ ﺍﻟﻜﻴﻤﻴﺎﺀ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10503,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﻴﺰﻳﺎﺀ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10504,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﻴﺰﻳﺎﺀ ﻭ ﺍﻟﻄﺎﻗﺔ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10505,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺮﻳﺎﺿﻴﺎﺕ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10507,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺮﻳﺎﺿﻴﺎﺕ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10509,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻷﺣﻴﺎﺀ,ﺟﺎﻣﻌﺔ ﻣﻨﻮﺑﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺒﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺴﻴﺪﻱ ﺛﺎﺑﺖ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10510,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻷﺭﺽ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10512,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻷﺣﻴﺎﺀ ﻭ ﺍﻟﻤﺤﻴﻂ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10513,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻟﺤﻴﺎﺓ ﻭ ﺍﻷﺭﺽ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10514,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻜﻴﻤﻴﺎﺀ - ﻋﻠﻢ ﺍﻷﺣﻴﺎﺀ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10516,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ ﻣﻨﺪﻣﺠﺔ ﻓﻲ ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﺒﻴﻮﻃﺒﻴﺔ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻟﻄﺒﻴﺔ ﺑﺘﻮﻧﺲ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
10517,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ ﻣﻨﺪﻣﺠﺔ ﻓﻲ ﻫﻨﺪﺳﺔ ﺑﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻟﺼﺤﺔ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻟﻄﺒﻴﺔ ﺑﺘﻮﻧﺲ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
10518,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ ﻣﻨﺪﻣﺠﺔ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺘﻮﻧﺲ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
10520,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ ﻣﻨﺪﻣﺠﺔ: ﺭﻳﺎﺿﻴﺎﺕ- ﻓﻴﺰﻳﺎﺀ ﻭ ﺇﻋﻼﻣـﻴـﺔ,ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻮﻃﻨﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺘﻮﻧﺲ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
10521,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ ﻣﻨﺪﻣﺠﺔ: ﻛـﻴـﻤـﻴـﺎﺀ - ﺑـﻴـﻮﻟﻮﺟﻴﺎ ﺗﻄﺒﻴﻘﻴﺔ,ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻮﻃﻨﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺘﻮﻧﺲ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
10522,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ ﻋﻠﻤﻴﺔ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﺘﺤﻀﻴﺮﻱ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﻬﻨﺪﺳﻴﺔ ﺑﺘﻮﻧﺲ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
10523,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﻣﻨﻮﺑﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻔﻨﻮﻥ ﺍﻟﻤﻠﺘﻤﻴﺪﻳﺎ ﺑﻤﻨﻮﺑﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10524,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺘﻮﻧﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
10532,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ - ﺗﻜﻨﻮﻟﻮﺟﻴﺎ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﺘﺤﻀﻴﺮﻱ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﻬﻨﺪﺳﻴﺔ ﺑﺎﻟﻤﻨﺎﺭ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
10545,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺒﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎ ﺍﻟﻄﺒﻴﺔ,ﺟﺎﻣﻌﺔ ﺗﻮﻧﺲ ﺍﻟﻤﻨﺎﺭ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻟﻄﺒﻴﺔ ﺑﺘﻮﻧﺲ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
10546,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺒﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎ,ﺟﺎﻣﻌﺔ ﻣﻨﻮﺑﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺒﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺴﻴﺪﻱ ﺛﺎﺑﺖ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﻔﻼﺣﻴﺔ ﻭﺍﻟﺒﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎ ﻭﺍﻟﺒﻴﺌﺔ
